Received	Last location	Reason	Speed (kph)	Mileage (km)	Heading	GPS	Installed	Button	Door	Main power	Light	Temperature	Address	Longitude	Latitude	Altitude (m)	Name
7/14/2017 9:52	7/14/2017 9:52	Location update (Response)	_	0	0	0 / On / 2 km	Off	Off	Opened	98% / 4.09v	1112	25.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 9:53	7/14/2017 9:52	Logging	_	0	0	0 / On / 2 km	Off	Off	Opened	98% / 4.09v	1104	26.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 10:08	7/14/2017 9:52	Logging	_	0	0	0 / Off / 2 km	Off	Off	Opened	100% / 4.11v	1088	24.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 10:21	7/14/2017 9:52	Tracking	_	0	0	0 / On / 2 km	Off	Off	Opened	100% / 4.12v	1072	24.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 10:22	_	Ping	_	_	_	_	_	_	_	_	_	_	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	_	591016
7/14/2017 10:23	7/14/2017 9:52	Logging	_	0	0	0 / On / 2 km	Off	Off	Opened	98% / 4.09v	1064	26.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 10:38	7/14/2017 9:52	Logging	_	0	0	0 / Off / 2 km	Off	Off	Opened	100% / 4.11v	1056	24.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 10:51	7/14/2017 9:52	Tracking	_	0	0	0 / On / 2 km	Off	Off	Opened	100% / 4.11v	1064	24.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 10:52	_	Ping	_	_	_	_	_	_	_	_	_	_	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	_	591016
7/14/2017 10:53	7/14/2017 9:52	Response	_	0	0	0 / On / 2 km	Off	Off	Opened	98% / 4.09v	1056	26.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 10:53	7/14/2017 9:52	Response	_	0	0	0 / On / 2 km	Off	Off	Opened	98% / 4.09v	1056	26.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 10:53	7/14/2017 9:52	Logging	_	0	0	0 / On / 2 km	Off	Off	Opened	98% / 4.09v	1064	26.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 10:53	7/14/2017 9:52	Response	_	0	0	0 / On / 2 km	Off	Off	Opened	98% / 4.09v	1056	26.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 11:08	7/14/2017 9:52	Logging	_	0	0	0 / Off / 2 km	Off	Off	Opened	100% / 4.11v	1088	24.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 11:23	7/14/2017 9:52	Logging	_	0	0	0 / Off / 2 km	Off	Off	Opened	100% / 4.11v	1104	24.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 11:38	7/14/2017 9:52	Logging	_	0	0	0 / Off / 2 km	Off	Off	Opened	100% / 4.11v	1136	24.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 11:51	7/14/2017 9:52	Tracking	_	0	0	0 / On / 2 km	Off	Off	Opened	100% / 4.11v	1176	24.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 11:52	7/14/2017 9:52	Weak impact	_	0	0	0 / On / 2 km	Off	Off	Opened	98% / 4.09v	1064	25.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 11:52	_	Ping	_	_	_	_	_	_	_	_	_	_	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	_	591016
7/14/2017 11:52	7/14/2017 11:52	Location update (Weak impact)	_	0	0	0 / On / 2 km	Off	Off	Opened	98% / 4.09v	372	26.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 11:53	7/14/2017 11:52	Logging	_	0	0	0 / On / 2 km	Off	Off	Opened	98% / 4.09v	116	27.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 11:59	7/14/2017 11:52	Weak impact	_	0	0	0 / Off / 2 km	Off	Off	Opened	100% / 4.11v	14	27.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 11:59	_	Ping	_	_	_	_	_	_	_	_	_	_	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	_	591016
7/14/2017 12:01	7/14/2017 11:52	Weak impact	_	0	0	5 / On / 2 km	Off	Off	Opened	98% / 4.09v	129	26.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 12:02	7/14/2017 11:52	Weak impact	_	0	0	5 / Off / 2 km	Off	Off	Opened	98% / 4.09v	6	26.0c	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	422	591016
7/14/2017 12:03	_	Ping	_	_	_	_	_	_	_	_	_	_	"B?¶blingen, Wolf-hirth-strasse (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.986	48.683	_	591016
7/14/2017 12:04	7/14/2017 12:05	Leaving Daimler Car Factory (Germany)	13	0	343	4 / On / Valid	Off	Off	Opened	98% / 4.09v	_	27.0c	"B?¶blingen, Autobahnkreuz B?¶blingen-hulb (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9697	48.6834	431	591016
7/14/2017 12:05	7/14/2017 12:05	Location update (Weak impact)	39	0	350	6 / On / Valid	Off	Off	Opened	98% / 4.09v	_	27.0c	"B?¶blingen, Autobahnkreuz B?¶blingen-hulb (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9693	48.6846	435	591016
7/14/2017 12:09	7/14/2017 12:05	Logging	60	0	358	6 / Off / Invalid	Off	Off	Opened	98% / 4.09v	162	27.0c	"B?¶blingen, Anschlussstelle B?¶blingen-west (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.969	48.6876	434	591016
7/14/2017 12:12	7/14/2017 12:12	Entering Daimler Car Factory (Germany)	58	0	121	5 / On / Valid	Off	Off	Opened	98% / 4.09v	4095	26.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.7035	444	591016
7/14/2017 12:12	_	Ping	_	_	_	_	_	_	_	_	_	_	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.0041	48.7018	_	591016
7/14/2017 12:14	7/14/2017 12:12	Strong impact	46	0	142	6 / Off / Invalid	Off	Off	Opened	98% / 4.09v	4095	28.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.0041	48.7018	437	591016
7/14/2017 12:14	_	Ping	_	_	_	_	_	_	_	_	_	_	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.0041	48.7018	_	591016
7/14/2017 12:17	7/14/2017 12:12	Weak impact	46	0	142	6 / Off / Invalid	Off	Off	Opened	96% / 4.08v	4095	31.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.0041	48.7018	437	591016
7/14/2017 12:18	7/14/2017 12:18	Location update (Weak impact)	42	0	165	5 / On / Valid	Off	Off	Opened	96% / 4.08v	82	28.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.991	48.6965	461	591016
7/14/2017 12:18	_	Ping	_	_	_	_	_	_	_	_	_	_	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9908	48.6954	_	591016
7/14/2017 12:24	7/14/2017 12:18	Logging	25	0	134	6 / Off / Invalid	Off	Off	Opened	96% / 4.08v	1000	28.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.991	48.6953	472	591016
7/14/2017 12:26	7/14/2017 12:18	Weak impact	25	0	134	6 / Off / Invalid	Off	Off	Opened	96% / 4.08v	1000	28.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.991	48.6953	472	591016
7/14/2017 12:27	7/14/2017 12:27	Location update (Weak impact)	23	0	0	5 / On / Valid	Off	Off	Opened	96% / 4.08v	396	27.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9923	48.6955	413	591016
7/14/2017 12:27	_	Ping	_	_	_	_	_	_	_	_	_	_	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9923	48.6956	_	591016
7/14/2017 12:33	7/14/2017 12:28	Weak impact	3	0	0	5 / Off / Invalid	Off	Off	Opened	98% / 4.09v	35	29.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9924	48.6952	429	591016
7/14/2017 12:33	_	Ping	_	_	_	_	_	_	_	_	_	_	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9924	48.6952	_	591016
7/14/2017 12:39	7/14/2017 12:28	Logging	3	0	0	5 / Off / Invalid	Off	Off	Opened	98% / 4.09v	7	27.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9924	48.6952	429	591016
7/14/2017 12:40	7/14/2017 12:28	Weak impact	3	0	0	5 / Off / Invalid	Off	Off	Opened	98% / 4.09v	7	27.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9924	48.6952	429	591016
7/14/2017 12:41	_	Ping	_	_	_	_	_	_	_	_	_	_	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9924	48.6952	_	591016
7/14/2017 12:41	7/14/2017 12:41	Location update (Weak impact)	4	0	201	5 / On / Valid	Off	Off	Opened	96% / 4.08v	69	28.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9924	48.6954	452	591016
7/14/2017 12:48	7/14/2017 12:41	Weak impact	5	0	0	5 / Off / Invalid	Off	Off	Opened	98% / 4.09v	20	29.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9923	48.6954	412	591016
7/14/2017 12:49	7/14/2017 12:49	Location update (Weak impact)	4	0	0	6 / On / Valid	Off	Off	Opened	98% / 4.09v	7	27.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9913	48.6953	531	591016
7/14/2017 12:49	_	Ping	_	_	_	_	_	_	_	_	_	_	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9914	48.6954	_	591016
7/14/2017 12:52	7/14/2017 12:52	Tracking	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	27.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9914	48.6954	521	591016
7/14/2017 12:53	_	Ping	_	_	_	_	_	_	_	_	_	_	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9914	48.6954	_	591016
7/14/2017 12:54	7/14/2017 12:52	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	28.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9914	48.6954	521	591016
7/14/2017 13:09	7/14/2017 12:52	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	25.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9914	48.6954	521	591016
7/14/2017 13:24	7/14/2017 12:52	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	24.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9914	48.6954	521	591016
7/14/2017 13:39	7/14/2017 12:52	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	23.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9914	48.6954	521	591016
7/14/2017 13:52	7/14/2017 12:52	Tracking	0	0	0	5 / On / Invalid	Off	Off	Opened	98% / 4.09v	_	23.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9914	48.6954	564	591016
7/14/2017 13:52	7/14/2017 13:53	Location update (Tracking)	0	0	0	5 / On / Valid	Off	Off	Opened	98% / 4.09v	_	23.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9925	48.6952	564	591016
7/14/2017 13:53	_	Ping	_	_	_	_	_	_	_	_	_	_	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9922	48.6953	_	591016
7/14/2017 13:54	7/14/2017 13:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	25.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9922	48.6953	553	591016
7/14/2017 14:09	7/14/2017 13:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	23.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9922	48.6953	553	591016
7/14/2017 14:24	7/14/2017 13:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	23.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9922	48.6953	553	591016
7/14/2017 14:39	7/14/2017 13:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	23.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9922	48.6953	553	591016
7/14/2017 14:53	7/14/2017 14:53	Tracking	0	0	0	5 / On / Valid	Off	Off	Opened	98% / 4.09v	_	24.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9923	48.6961	431	591016
7/14/2017 14:53	_	Ping	_	_	_	_	_	_	_	_	_	_	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9923	48.6961	_	591016
7/14/2017 14:54	7/14/2017 14:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	26.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9923	48.6961	422	591016
7/14/2017 15:09	7/14/2017 14:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	25.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9923	48.6961	422	591016
7/14/2017 15:24	7/14/2017 14:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	26.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9923	48.6961	422	591016
7/14/2017 15:39	7/14/2017 14:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	27.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9923	48.6961	422	591016
7/14/2017 15:53	7/14/2017 14:53	Tracking	0	0	0	5 / On / Invalid	Off	Off	Opened	98% / 4.09v	_	27.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9923	48.6961	422	591016
7/14/2017 15:53	7/14/2017 15:53	Location update (Tracking)	0	0	0	7 / On / Valid	Off	Off	Opened	98% / 4.09v	_	27.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9957	48.6979	662	591016
7/14/2017 15:53	_	Ping	_	_	_	_	_	_	_	_	_	_	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9955	48.6978	_	591016
7/14/2017 15:54	7/14/2017 15:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	30.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9955	48.6978	643	591016
7/14/2017 16:09	7/14/2017 15:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	28.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9955	48.6978	643	591016
7/14/2017 16:24	7/14/2017 15:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	28.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9955	48.6978	643	591016
7/14/2017 16:39	7/14/2017 15:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	28.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9955	48.6978	643	591016
7/14/2017 16:53	7/14/2017 16:53	Tracking	0	0	0	7 / On / Valid	Off	Off	Opened	98% / 4.09v	_	29.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9947	48.6965	386	591016
7/14/2017 16:53	_	Ping	_	_	_	_	_	_	_	_	_	_	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9947	48.6965	_	591016
7/14/2017 16:54	7/14/2017 16:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	31.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9947	48.6965	379	591016
7/14/2017 17:09	7/14/2017 16:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	29.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9947	48.6965	379	591016
7/14/2017 17:24	7/14/2017 16:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	28.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9947	48.6965	379	591016
7/14/2017 17:39	7/14/2017 16:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	28.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	8.9947	48.6965	379	591016
7/14/2017 17:53	7/14/2017 17:53	Tracking	0	0	0	6 / On / Valid	Off	Off	Opened	98% / 4.09v	_	28.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.703	447	591016
7/14/2017 17:54	_	Ping	_	_	_	_	_	_	_	_	_	_	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.703	_	591016
7/14/2017 17:54	7/14/2017 17:53	Logging	0	0	0	6 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	30.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.703	447	591016
7/14/2017 18:09	7/14/2017 17:53	Logging	0	0	0	6 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	28.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.703	447	591016
7/14/2017 18:24	7/14/2017 17:53	Logging	0	0	0	6 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	28.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.703	447	591016
7/14/2017 18:39	7/14/2017 17:53	Logging	0	0	0	6 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	27.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.703	447	591016
7/14/2017 18:53	7/14/2017 18:53	Tracking	0	0	0	5 / On / Valid	Off	Off	Opened	98% / 4.09v	_	27.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.0013	48.7033	499	591016
7/14/2017 18:54	_	Ping	_	_	_	_	_	_	_	_	_	_	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.7032	_	591016
7/14/2017 18:55	7/14/2017 18:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	29.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.7032	447	591016
7/14/2017 19:10	7/14/2017 18:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	27.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.7032	447	591016
7/14/2017 19:25	7/14/2017 18:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	27.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.7032	447	591016
7/14/2017 19:40	7/14/2017 18:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	26.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.7032	447	591016
7/14/2017 19:53	7/14/2017 19:53	Tracking	0	0	0	7 / On / Valid	Off	Off	Opened	98% / 4.09v	_	26.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.7031	416	591016
7/14/2017 19:54	_	Ping	_	_	_	_	_	_	_	_	_	_	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.7031	_	591016
7/14/2017 19:55	7/14/2017 19:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	28.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.7031	416	591016
7/14/2017 20:10	7/14/2017 19:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	26.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.7031	416	591016
7/14/2017 20:25	7/14/2017 19:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	26.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.7031	416	591016
7/14/2017 20:40	7/14/2017 19:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	25.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.7031	416	591016
7/14/2017 20:53	7/14/2017 20:53	Tracking	0	0	0	7 / On / Valid	Off	Off	Opened	98% / 4.09v	_	25.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.7031	445	591016
7/14/2017 20:54	_	Ping	_	_	_	_	_	_	_	_	_	_	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.7031	_	591016
7/14/2017 20:55	7/14/2017 20:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	27.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.7031	449	591016
7/14/2017 21:10	7/14/2017 20:53	Logging	0	0	0	7 / Off / Invalid	Off	Off	Opened	98% / 4.09v	_	25.0c	"Sindelfingen (Customer Daimler Passengers: Daimler Car Factory (Bela-Barenyi-Str. 1, Germany))"	9.001	48.7031	449	591016
